,method,gamma,interv_gene,test_mse
1005,DRIG,10,ENSG00000197734,0.13708713160366295
1006,DRIG,10,ENSG00000152253,0.6357595197648844
1007,DRIG,10,ENSG00000106263,0.17981978119825429
1008,DRIG,10,ENSG00000120948,0.4164089905409525
1009,DRIG,10,ENSG00000169750,0.13992509159335162
1010,DRIG,10,ENSG00000119718,0.11425769046652172
1011,DRIG,10,ENSG00000105618,0.16705323303595035
1012,DRIG,10,ENSG00000145191,0.10420126810454163
1013,DRIG,10,ENSG00000072756,0.20187131142543982
1014,DRIG,10,ENSG00000070785,0.19311363082803365
1015,DRIG,10,ENSG00000160075,0.1143941837628598
1016,DRIG,10,ENSG00000075856,0.1974980184399663
1017,DRIG,10,ENSG00000131931,0.25032109974384437
1018,DRIG,10,ENSG00000174243,0.7025969101720074
1019,DRIG,10,ENSG00000117360,0.5941773393518491
1020,DRIG,10,ENSG00000100949,0.10569984735455995
1021,DRIG,10,ENSG00000175792,0.32429797996334336
1022,DRIG,10,ENSG00000181029,0.475302670415066
1023,DRIG,10,ENSG00000146007,0.254689468417555
1024,DRIG,10,ENSG00000124207,0.18054657333028085
1025,DRIG,10,ENSG00000174780,0.3569797425408935
1026,DRIG,10,ENSG00000197265,0.12331722498513384
1027,DRIG,10,ENSG00000182446,0.17481902061996826
1028,DRIG,10,ENSG00000169727,0.12050704963107225
1029,DRIG,10,ENSG00000110713,0.23649112912882891
1030,DRIG,10,ENSG00000137955,0.6546939240309073
1031,DRIG,10,ENSG00000142731,0.5931196491746467
1032,DRIG,10,ENSG00000189091,0.11622926255112283
1033,DRIG,10,ENSG00000111581,0.2914048073323336
1034,DRIG,10,ENSG00000198952,0.1227212782763899
1035,DRIG,10,ENSG00000156603,0.5189346538762455
1036,DRIG,10,ENSG00000108424,0.36383995529531715
1037,DRIG,10,ENSG00000105258,0.29601486339764693
1038,DRIG,10,ENSG00000119414,0.12414335570428604
1039,DRIG,10,ENSG00000163754,0.09698323892750742
1040,DRIG,10,ENSG00000112118,0.15926359801114343
1041,DRIG,10,ENSG00000113141,0.3239267729176092
1042,DRIG,10,ENSG00000108064,0.3263329624477034
1043,DRIG,10,ENSG00000198258,0.4232990103778857
1044,DRIG,10,ENSG00000197780,0.29861211392229126
1045,DRIG,10,ENSG00000083896,0.20683141062216728
1046,DRIG,10,ENSG00000183479,0.40562777960746227
1047,DRIG,10,ENSG00000197111,0.16732369701508643
1048,DRIG,10,ENSG00000144034,0.4994344702824928
1049,DRIG,10,ENSG00000268043,0.09681623213208167
1050,anchor regression,10,ENSG00000205609,0.13747727402564106
1051,anchor regression,10,ENSG00000205571,0.316692767893057
1052,anchor regression,10,ENSG00000100804,0.10988127924888068
1053,anchor regression,10,ENSG00000204152,0.6950246823046645
1054,anchor regression,10,ENSG00000168538,0.19812822187014312
1055,anchor regression,10,ENSG00000197734,0.13193413911749588
1056,anchor regression,10,ENSG00000152253,0.7137280715247654
1057,anchor regression,10,ENSG00000106263,0.17797793623764607
1058,anchor regression,10,ENSG00000120948,0.4513322213154521
1059,anchor regression,10,ENSG00000169750,0.1520648073694547
1060,anchor regression,10,ENSG00000119718,0.12604487564690509
1061,anchor regression,10,ENSG00000105618,0.16122520173592392
1062,anchor regression,10,ENSG00000145191,0.10214019290447543
1063,anchor regression,10,ENSG00000072756,0.18776765817246566
1064,anchor regression,10,ENSG00000070785,0.19981310304541344
1065,anchor regression,10,ENSG00000160075,0.11638437760885254
1066,anchor regression,10,ENSG00000075856,0.20121823439346723
1067,anchor regression,10,ENSG00000131931,0.29531093344498044
1068,anchor regression,10,ENSG00000174243,0.7712655699115697
1069,anchor regression,10,ENSG00000117360,0.66961399499827
1070,anchor regression,10,ENSG00000100949,0.10751499955835464
1071,anchor regression,10,ENSG00000175792,0.35247255540007644
1072,anchor regression,10,ENSG00000181029,0.5407529523637598
1073,anchor regression,10,ENSG00000146007,0.28988980793504565
1074,anchor regression,10,ENSG00000124207,0.18358763940235306
1075,anchor regression,10,ENSG00000174780,0.3918123515842214
1076,anchor regression,10,ENSG00000197265,0.1268113050282799
1077,anchor regression,10,ENSG00000182446,0.20772381484341024
1078,anchor regression,10,ENSG00000169727,0.11697916488355213
1079,anchor regression,10,ENSG00000110713,0.23360689411977809
1080,anchor regression,10,ENSG00000137955,0.7298794847295478
1081,anchor regression,10,ENSG00000142731,0.6649274443998565
1082,anchor regression,10,ENSG00000189091,0.11603715251567488
1083,anchor regression,10,ENSG00000111581,0.33087998590439666
1084,anchor regression,10,ENSG00000198952,0.12174945015709655
1085,anchor regression,10,ENSG00000156603,0.4975637611084501
1086,anchor regression,10,ENSG00000108424,0.41723714823465907
1087,anchor regression,10,ENSG00000105258,0.37333949507825415
1088,anchor regression,10,ENSG00000119414,0.12429102236611589
1089,anchor regression,10,ENSG00000163754,0.10069928523119195
1090,anchor regression,10,ENSG00000112118,0.186733856837969
1091,anchor regression,10,ENSG00000113141,0.33308790708644953
1092,anchor regression,10,ENSG00000108064,0.32549978508079896
1093,anchor regression,10,ENSG00000198258,0.3804196808508352
1094,anchor regression,10,ENSG00000197780,0.29097325792749523
1095,anchor regression,10,ENSG00000083896,0.20989959092678329
1096,anchor regression,10,ENSG00000183479,0.4193546125433987
1097,anchor regression,10,ENSG00000197111,0.1607983174851055
1098,anchor regression,10,ENSG00000144034,0.5872771211220755
1099,anchor regression,10,ENSG00000268043,0.09958756252474053
1100,DRIG,11,ENSG00000205609,0.13597150431978205
1101,DRIG,11,ENSG00000205571,0.2510621780908181
1102,DRIG,11,ENSG00000100804,0.10920314779307176
1103,DRIG,11,ENSG00000204152,0.6227171460722883
1104,DRIG,11,ENSG00000168538,0.17688343991016314
1105,DRIG,11,ENSG00000197734,0.13748735642767382
1106,DRIG,11,ENSG00000152253,0.631722841163067
1107,DRIG,11,ENSG00000106263,0.1802236001367892
1108,DRIG,11,ENSG00000120948,0.4147690645471391
1109,DRIG,11,ENSG00000169750,0.13963136018364064
1110,DRIG,11,ENSG00000119718,0.11435297265875317
1111,DRIG,11,ENSG00000105618,0.167565603688073
1112,DRIG,11,ENSG00000145191,0.10423021188316864
1113,DRIG,11,ENSG00000072756,0.20263196765661112
1114,DRIG,11,ENSG00000070785,0.19174181404697102
1115,DRIG,11,ENSG00000160075,0.11463358312405367
1116,DRIG,11,ENSG00000075856,0.19595525812844908
1117,DRIG,11,ENSG00000131931,0.2479369148356687
1118,DRIG,11,ENSG00000174243,0.7003474349413885
1119,DRIG,11,ENSG00000117360,0.5908545302763476
1120,DRIG,11,ENSG00000100949,0.10588868869732497
1121,DRIG,11,ENSG00000175792,0.32367178757707565
1122,DRIG,11,ENSG00000181029,0.47295217666278455
1123,DRIG,11,ENSG00000146007,0.25379469428932533
1124,DRIG,11,ENSG00000124207,0.17871293952398348
1125,DRIG,11,ENSG00000174780,0.35569508793840615
1126,DRIG,11,ENSG00000197265,0.12376271984397555
1127,DRIG,11,ENSG00000182446,0.17449585625191344
1128,DRIG,11,ENSG00000169727,0.12111324098743433
1129,DRIG,11,ENSG00000110713,0.2339930778274966
1130,DRIG,11,ENSG00000137955,0.650511831493562
1131,DRIG,11,ENSG00000142731,0.5893212021187899
1132,DRIG,11,ENSG00000189091,0.11646732205001499
1133,DRIG,11,ENSG00000111581,0.2904784512613348
1134,DRIG,11,ENSG00000198952,0.12283418241413861
1135,DRIG,11,ENSG00000156603,0.5125729933120956
1136,DRIG,11,ENSG00000108424,0.36304038204920336
1137,DRIG,11,ENSG00000105258,0.29520556523085584
1138,DRIG,11,ENSG00000119414,0.12384701994856455
1139,DRIG,11,ENSG00000163754,0.09709046674701678
1140,DRIG,11,ENSG00000112118,0.15903391697594002
1141,DRIG,11,ENSG00000113141,0.3239395666149698
1142,DRIG,11,ENSG00000108064,0.32419359507962237
1143,DRIG,11,ENSG00000198258,0.42128490849887934
1144,DRIG,11,ENSG00000197780,0.29970646805546525
1145,DRIG,11,ENSG00000083896,0.20559721047185392
1146,DRIG,11,ENSG00000183479,0.403292467341638
1147,DRIG,11,ENSG00000197111,0.16859557181966522
1148,DRIG,11,ENSG00000144034,0.49735777031163914
1149,DRIG,11,ENSG00000268043,0.09696183884173135
1150,anchor regression,11,ENSG00000205609,0.1379481488166304
1151,anchor regression,11,ENSG00000205571,0.32105207813096726
1152,anchor regression,11,ENSG00000100804,0.11034651364429503
1153,anchor regression,11,ENSG00000204152,0.6974834347991586
1154,anchor regression,11,ENSG00000168538,0.20109524197050485
1155,anchor regression,11,ENSG00000197734,0.13191424367173665
1156,anchor regression,11,ENSG00000152253,0.7162741955927758
1157,anchor regression,11,ENSG00000106263,0.17822075626852657
1158,anchor regression,11,ENSG00000120948,0.4522046850620953
1159,anchor regression,11,ENSG00000169750,0.15265141788263878
1160,anchor regression,11,ENSG00000119718,0.12740420083507062
1161,anchor regression,11,ENSG00000105618,0.16141054480386358
1162,anchor regression,11,ENSG00000145191,0.10236838108173035
1163,anchor regression,11,ENSG00000072756,0.18731968294426357
1164,anchor regression,11,ENSG00000070785,0.1988176416134906
1165,anchor regression,11,ENSG00000160075,0.11675070796386346
1166,anchor regression,11,ENSG00000075856,0.1999495458760165
1167,anchor regression,11,ENSG00000131931,0.2960164675371957
1168,anchor regression,11,ENSG00000174243,0.775154775442254
1169,anchor regression,11,ENSG00000117360,0.6723350610506882
1170,anchor regression,11,ENSG00000100949,0.10791374176883747
1171,anchor regression,11,ENSG00000175792,0.3545917444175799
1172,anchor regression,11,ENSG00000181029,0.5432386098405718
1173,anchor regression,11,ENSG00000146007,0.2918027261213064
1174,anchor regression,11,ENSG00000124207,0.1818241727543991
1175,anchor regression,11,ENSG00000174780,0.3936015781201181
1176,anchor regression,11,ENSG00000197265,0.12771230064427827
1177,anchor regression,11,ENSG00000182446,0.21002780275208105
1178,anchor regression,11,ENSG00000169727,0.11744202075210676
1179,anchor regression,11,ENSG00000110713,0.23060997363063857
1180,anchor regression,11,ENSG00000137955,0.7321486822110495
1181,anchor regression,11,ENSG00000142731,0.6669265706424519
1182,anchor regression,11,ENSG00000189091,0.11629507524994241
1183,anchor regression,11,ENSG00000111581,0.3330022297476166
1184,anchor regression,11,ENSG00000198952,0.12189484322438993
1185,anchor regression,11,ENSG00000156603,0.48984184501190536
1186,anchor regression,11,ENSG00000108424,0.4210684164249715
1187,anchor regression,11,ENSG00000105258,0.3785677576836151
1188,anchor regression,11,ENSG00000119414,0.12410450011010232
1189,anchor regression,11,ENSG00000163754,0.1011857737471907
1190,anchor regression,11,ENSG00000112118,0.18883808498619034
1191,anchor regression,11,ENSG00000113141,0.33415569397919515
1192,anchor regression,11,ENSG00000108064,0.3236540488491426
1193,anchor regression,11,ENSG00000198258,0.37570511571178533
1194,anchor regression,11,ENSG00000197780,0.2917226767066554
1195,anchor regression,11,ENSG00000083896,0.20881886895915436
1196,anchor regression,11,ENSG00000183479,0.41778983479733905
1197,anchor regression,11,ENSG00000197111,0.16172164635752365
1198,anchor regression,11,ENSG00000144034,0.5920752481654044
1199,anchor regression,11,ENSG00000268043,0.10008447727857663
1200,DRIG,12,ENSG00000205609,0.1362513406157569
1201,DRIG,12,ENSG00000205571,0.2503403994318008
1202,DRIG,12,ENSG00000100804,0.1094666298952496
1203,DRIG,12,ENSG00000204152,0.6197033942241257
1204,DRIG,12,ENSG00000168538,0.17719750642167675
1205,DRIG,12,ENSG00000197734,0.13784476006652632
1206,DRIG,12,ENSG00000152253,0.6282105645239174
1207,DRIG,12,ENSG00000106263,0.18058477518487645
1208,DRIG,12,ENSG00000120948,0.41334152014791364
1209,DRIG,12,ENSG00000169750,0.1393837668154696
1210,DRIG,12,ENSG00000119718,0.11443361985381306
1211,DRIG,12,ENSG00000105618,0.16801830426280787
1212,DRIG,12,ENSG00000145191,0.10426071551949011
1213,DRIG,12,ENSG00000072756,0.20330467858696413
1214,DRIG,12,ENSG00000070785,0.1905720177378514
1215,DRIG,12,ENSG00000160075,0.11485052973957714
1216,DRIG,12,ENSG00000075856,0.19465540546626908
1217,DRIG,12,ENSG00000131931,0.2458775220221887
1218,DRIG,12,ENSG00000174243,0.6983692362987273
1219,DRIG,12,ENSG00000117360,0.5879456795956918
1220,DRIG,12,ENSG00000100949,0.10605285389475942
1221,DRIG,12,ENSG00000175792,0.3231153391639753
1222,DRIG,12,ENSG00000181029,0.47089605810248786
1223,DRIG,12,ENSG00000146007,0.25300965712844853
1224,DRIG,12,ENSG00000124207,0.17715084643766282
1225,DRIG,12,ENSG00000174780,0.3545784065701851
1226,DRIG,12,ENSG00000197265,0.12415727725634217
1227,DRIG,12,ENSG00000182446,0.17420211793154883
1228,DRIG,12,ENSG00000169727,0.12164036729968272
1229,DRIG,12,ENSG00000110713,0.2318533062613194
1230,DRIG,12,ENSG00000137955,0.6468739060000245
1231,DRIG,12,ENSG00000142731,0.5860015719033731
1232,DRIG,12,ENSG00000189091,0.11667700547375048
1233,DRIG,12,ENSG00000111581,0.28967041642712443
1234,DRIG,12,ENSG00000198952,0.12293561087782795
1235,DRIG,12,ENSG00000156603,0.5071609243835188
1236,DRIG,12,ENSG00000108424,0.3623191872657114
1237,DRIG,12,ENSG00000105258,0.2944659184752599
1238,DRIG,12,ENSG00000119414,0.12359765468898416
1239,DRIG,12,ENSG00000163754,0.09718370765791551
1240,DRIG,12,ENSG00000112118,0.15882554703812524
1241,DRIG,12,ENSG00000113141,0.32396304851824836
1242,DRIG,12,ENSG00000108064,0.3223630855709256
1243,DRIG,12,ENSG00000198258,0.4195886929165594
1244,DRIG,12,ENSG00000197780,0.3006580290844974
1245,DRIG,12,ENSG00000083896,0.2045467715911923
1246,DRIG,12,ENSG00000183479,0.40128261559935535
1247,DRIG,12,ENSG00000197111,0.1697198710859925
1248,DRIG,12,ENSG00000144034,0.49553249484319256
1249,DRIG,12,ENSG00000268043,0.0970888570232728
1250,anchor regression,12,ENSG00000205609,0.13837947695294567
1251,anchor regression,12,ENSG00000205571,0.325219300332956
1252,anchor regression,12,ENSG00000100804,0.11077157545804817
1253,anchor regression,12,ENSG00000204152,0.7001778666242028
1254,anchor regression,12,ENSG00000168538,0.2039118316816652
1255,anchor regression,12,ENSG00000197734,0.13188885189451252
1256,anchor regression,12,ENSG00000152253,0.719117279135716
1257,anchor regression,12,ENSG00000106263,0.1784402083353973
1258,anchor regression,12,ENSG00000120948,0.45317476041494514
1259,anchor regression,12,ENSG00000169750,0.15325779035833004
1260,anchor regression,12,ENSG00000119718,0.1287241088648111
1261,anchor regression,12,ENSG00000105618,0.16157649011993172
1262,anchor regression,12,ENSG00000145191,0.10263777221912322
1263,anchor regression,12,ENSG00000072756,0.18685356547248558
1264,anchor regression,12,ENSG00000070785,0.19802002902711105
1265,anchor regression,12,ENSG00000160075,0.11709629743791558
1266,anchor regression,12,ENSG00000075856,0.19895369233374643
1267,anchor regression,12,ENSG00000131931,0.29690990098949566
1268,anchor regression,12,ENSG00000174243,0.7790784834804644
1269,anchor regression,12,ENSG00000117360,0.6751717748504162
1270,anchor regression,12,ENSG00000100949,0.10828204324150956
1271,anchor regression,12,ENSG00000175792,0.35667385317896994
1272,anchor regression,12,ENSG00000181029,0.5457563755815505
1273,anchor regression,12,ENSG00000146007,0.29369642256242584
1274,anchor regression,12,ENSG00000124207,0.18035166509255637
1275,anchor regression,12,ENSG00000174780,0.39544929086167285
1276,anchor regression,12,ENSG00000197265,0.12855364781184772
1277,anchor regression,12,ENSG00000182446,0.21222096609983318
1278,anchor regression,12,ENSG00000169727,0.11785089465073499
1279,anchor regression,12,ENSG00000110713,0.22802162766038042
1280,anchor regression,12,ENSG00000137955,0.73474133973663
1281,anchor regression,12,ENSG00000142731,0.6691376101287966
1282,anchor regression,12,ENSG00000189091,0.11653443335552083
1283,anchor regression,12,ENSG00000111581,0.3351016393968971
1284,anchor regression,12,ENSG00000198952,0.12202687095132773
1285,anchor regression,12,ENSG00000156603,0.4833025197745235
1286,anchor regression,12,ENSG00000108424,0.4247566287845059
1287,anchor regression,12,ENSG00000105258,0.38352575389300125
1288,anchor regression,12,ENSG00000119414,0.12397907078503878
1289,anchor regression,12,ENSG00000163754,0.10164921247348661
1290,anchor regression,12,ENSG00000112118,0.1908597999929942
1291,anchor regression,12,ENSG00000113141,0.33523963023261927
1292,anchor regression,12,ENSG00000108064,0.32219089685596836
1293,anchor regression,12,ENSG00000198258,0.37155914249578503
1294,anchor regression,12,ENSG00000197780,0.29237758711743805
1295,anchor regression,12,ENSG00000083896,0.2079332591169243
1296,anchor regression,12,ENSG00000183479,0.41653924792481195
1297,anchor regression,12,ENSG00000197111,0.16252988821507425
1298,anchor regression,12,ENSG00000144034,0.5968355249855843
1299,anchor regression,12,ENSG00000268043,0.10055410779350975
1300,DRIG,13,ENSG00000205609,0.13650151716727016
1301,DRIG,13,ENSG00000205571,0.24968635717228205
1302,DRIG,13,ENSG00000100804,0.10969895620384833
1303,DRIG,13,ENSG00000204152,0.6170521331685292
1304,DRIG,13,ENSG00000168538,0.17746599785740078
1305,DRIG,13,ENSG00000197734,0.1381658288927544
1306,DRIG,13,ENSG00000152253,0.6251244803715791
1307,DRIG,13,ENSG00000106263,0.1809095674068707
1308,DRIG,13,ENSG00000120948,0.4120868734010394
1309,DRIG,13,ENSG00000169750,0.139172454780331
1310,DRIG,13,ENSG00000119718,0.11450268309005356
1311,DRIG,13,ENSG00000105618,0.16842125021720744
1312,DRIG,13,ENSG00000145191,0.10429156384411713
1313,DRIG,13,ENSG00000072756,0.20390410232546252
1314,DRIG,13,ENSG00000070785,0.1895624519101928
1315,DRIG,13,ENSG00000160075,0.11504762841567724
1316,DRIG,13,ENSG00000075856,0.1935456996244292
1317,DRIG,13,ENSG00000131931,0.24407975904039764
1318,DRIG,13,ENSG00000174243,0.6966147741584408
1319,DRIG,13,ENSG00000117360,0.5853766179015515
1320,DRIG,13,ENSG00000100949,0.10619689925546037
1321,DRIG,13,ENSG00000175792,0.3226172350223384
1322,DRIG,13,ENSG00000181029,0.46908126647468296
1323,DRIG,13,ENSG00000146007,0.2523148328583209
1324,DRIG,13,ENSG00000124207,0.17580400338998564
1325,DRIG,13,ENSG00000174780,0.35359794724766025
1326,DRIG,13,ENSG00000197265,0.12450887420276315
1327,DRIG,13,ENSG00000182446,0.1739344462187194
1328,DRIG,13,ENSG00000169727,0.12210308114099278
1329,DRIG,13,ENSG00000110713,0.22999956108505157
1330,DRIG,13,ENSG00000137955,0.6436782384330941
1331,DRIG,13,ENSG00000142731,0.5830740582649924
1332,DRIG,13,ENSG00000189091,0.11686313688618873
1333,DRIG,13,ENSG00000111581,0.28895871474211887
1334,DRIG,13,ENSG00000198952,0.12302712481029032
1335,DRIG,13,ENSG00000156603,0.5024999947049943
1336,DRIG,13,ENSG00000108424,0.3616656658748187
1337,DRIG,13,ENSG00000105258,0.29378873926262566
1338,DRIG,13,ENSG00000119414,0.12338495737439506
1339,DRIG,13,ENSG00000163754,0.09726550605283896
1340,DRIG,13,ENSG00000112118,0.1586358888520215
1341,DRIG,13,ENSG00000113141,0.3239926890161235
1342,DRIG,13,ENSG00000108064,0.3207783909456438
1343,DRIG,13,ENSG00000198258,0.4181416507384107
1344,DRIG,13,ENSG00000197780,0.3014933419156933
1345,DRIG,13,ENSG00000083896,0.20364176041579898
1346,DRIG,13,ENSG00000183479,0.3995338249711799
1347,DRIG,13,ENSG00000197111,0.17072059822445815
1348,DRIG,13,ENSG00000144034,0.49391447164365415
1349,DRIG,13,ENSG00000268043,0.0972006354124496
1350,anchor regression,13,ENSG00000205609,0.13877776461405292
1351,anchor regression,13,ENSG00000205571,0.3292126917509279
1352,anchor regression,13,ENSG00000100804,0.11116317996810716
1353,anchor regression,13,ENSG00000204152,0.7030396921121811
1354,anchor regression,13,ENSG00000168538,0.2065910164077124
1355,anchor regression,13,ENSG00000197734,0.13186173830726577
1356,anchor regression,13,ENSG00000152253,0.7221750316167469
1357,anchor regression,13,ENSG00000106263,0.1786416300170027
1358,anchor regression,13,ENSG00000120948,0.45421627219195126
1359,anchor regression,13,ENSG00000169750,0.15387743292248252
1360,anchor regression,13,ENSG00000119718,0.13000840091296317
1361,anchor regression,13,ENSG00000105618,0.16172861437817027
1362,anchor regression,13,ENSG00000145191,0.10294089093765905
1363,anchor regression,13,ENSG00000072756,0.18637951816315418
1364,anchor regression,13,ENSG00000070785,0.19737879211616205
1365,anchor regression,13,ENSG00000160075,0.11742400779044718
1366,anchor regression,13,ENSG00000075856,0.19817198020449234
1367,anchor regression,13,ENSG00000131931,0.29794326656675585
1368,anchor regression,13,ENSG00000174243,0.7830056100186046
1369,anchor regression,13,ENSG00000117360,0.6780777680152038
1370,anchor regression,13,ENSG00000100949,0.10862481982704413
1371,anchor regression,13,ENSG00000175792,0.35871529577659583
1372,anchor regression,13,ENSG00000181029,0.5482810380319366
1373,anchor regression,13,ENSG00000146007,0.2955637661336044
1374,anchor regression,13,ENSG00000124207,0.1791111985639778
1375,anchor regression,13,ENSG00000174780,0.3973298336054557
1376,anchor regression,13,ENSG00000197265,0.1293429020597221
1377,anchor regression,13,ENSG00000182446,0.2143150496417666
1378,anchor regression,13,ENSG00000169727,0.1182179818296619
1379,anchor regression,13,ENSG00000110713,0.22576555009334404
1380,anchor regression,13,ENSG00000137955,0.737570143081602
1381,anchor regression,13,ENSG00000142731,0.671499211256674
1382,anchor regression,13,ENSG00000189091,0.11675929276182528
1383,anchor regression,13,ENSG00000111581,0.337170098099382
1384,anchor regression,13,ENSG00000198952,0.12214712906188578
1385,anchor regression,13,ENSG00000156603,0.47770969504853883
1386,anchor regression,13,ENSG00000108424,0.42831165791076625
1387,anchor regression,13,ENSG00000105258,0.3882433302300849
1388,anchor regression,13,ENSG00000119414,0.123901480671618
1389,anchor regression,13,ENSG00000163754,0.10209269216293815
1390,anchor regression,13,ENSG00000112118,0.19280615426956624
1391,anchor regression,13,ENSG00000113141,0.33633120951797324
1392,anchor regression,13,ENSG00000108064,0.32103406154519387
1393,anchor regression,13,ENSG00000198258,0.36787857214992764
1394,anchor regression,13,ENSG00000197780,0.29295894475618056
1395,anchor regression,13,ENSG00000083896,0.20720258234245859
1396,anchor regression,13,ENSG00000183479,0.41554082726857344
1397,anchor regression,13,ENSG00000197111,0.16324280658429005
1398,anchor regression,13,ENSG00000144034,0.6015401425536859
1399,anchor regression,13,ENSG00000268043,0.10099965252362803
1400,DRIG,14,ENSG00000205609,0.13672640369593497
1401,DRIG,14,ENSG00000205571,0.24909135017797412
1402,DRIG,14,ENSG00000100804,0.10990536684586649
1403,DRIG,14,ENSG00000204152,0.6147003464753689
1404,DRIG,14,ENSG00000168538,0.17769776660690265
1405,DRIG,14,ENSG00000197734,0.13845582177233062
1406,DRIG,14,ENSG00000152253,0.622389857141925
1407,DRIG,14,ENSG00000106263,0.18120312061900934
1408,DRIG,14,ENSG00000120948,0.41097498596130055
1409,DRIG,14,ENSG00000169750,0.13899015729403927
1410,DRIG,14,ENSG00000119718,0.1145624345709299
1411,DRIG,14,ENSG00000105618,0.16878227158278797
1412,DRIG,14,ENSG00000145191,0.10432203515777191
1413,DRIG,14,ENSG00000072756,0.20444177554099727
1414,DRIG,14,ENSG00000070785,0.18868214600967617
1415,DRIG,14,ENSG00000160075,0.11522722922403045
1416,DRIG,14,ENSG00000075856,0.19258755152198473
1417,DRIG,14,ENSG00000131931,0.24249602010911203
1418,DRIG,14,ENSG00000174243,0.6950472337138749
1419,DRIG,14,ENSG00000117360,0.5830901394064156
1420,DRIG,14,ENSG00000100949,0.1063243224471372
1421,DRIG,14,ENSG00000175792,0.3221685074635646
1422,DRIG,14,ENSG00000181029,0.46746696776302316
1423,DRIG,14,ENSG00000146007,0.25169516608831244
1424,DRIG,14,ENSG00000124207,0.1746306951913207
1425,DRIG,14,ENSG00000174780,0.35272963544584235
1426,DRIG,14,ENSG00000197265,0.12482398238034466
1427,DRIG,14,ENSG00000182446,0.17368983109498468
1428,DRIG,14,ENSG00000169727,0.12251260260740549
1429,DRIG,14,ENSG00000110713,0.2283778571266137
1430,DRIG,14,ENSG00000137955,0.6408472545669335
1431,DRIG,14,ENSG00000142731,0.5804719738794732
1432,DRIG,14,ENSG00000189091,0.11702950270621802
1433,DRIG,14,ENSG00000111581,0.288326613999934
1434,DRIG,14,ENSG00000198952,0.12311004775595344
1435,DRIG,14,ENSG00000156603,0.4984435362389553
1436,DRIG,14,ENSG00000108424,0.36107089666188164
1437,DRIG,14,ENSG00000105258,0.29316736005391447
1438,DRIG,14,ENSG00000119414,0.12320142174205134
1439,DRIG,14,ENSG00000163754,0.09733783002753069
1440,DRIG,14,ENSG00000112118,0.15846268383057402
1441,DRIG,14,ENSG00000113141,0.32402565747761874
1442,DRIG,14,ENSG00000108064,0.3193926350463393
1443,DRIG,14,ENSG00000198258,0.41689338368005896
1444,DRIG,14,ENSG00000197780,0.3022327001421726
1445,DRIG,14,ENSG00000083896,0.20285383511815738
1446,DRIG,14,ENSG00000183479,0.3979977764272812
1447,DRIG,14,ENSG00000197111,0.17161691386541597
1448,DRIG,14,ENSG00000144034,0.4924695045581775
1449,DRIG,14,ENSG00000268043,0.09729976568320747
1450,anchor regression,14,ENSG00000205609,0.13914827173840907
1451,anchor regression,14,ENSG00000205571,0.33304757113363104
1452,anchor regression,14,ENSG00000100804,0.11152659073605038
1453,anchor regression,14,ENSG00000204152,0.7060184942114339
1454,anchor regression,14,ENSG00000168538,0.20914430024924133
1455,anchor regression,14,ENSG00000197734,0.13183551553445597
1456,anchor regression,14,ENSG00000152253,0.7253865609287322
1457,anchor regression,14,ENSG00000106263,0.17882912898604633
1458,anchor regression,14,ENSG00000120948,0.45530981429957
1459,anchor regression,14,ENSG00000169750,0.15450557328998665
1460,anchor regression,14,ENSG00000119718,0.131260096415723
1461,anchor regression,14,ENSG00000105618,0.16187096945677487
1462,anchor regression,14,ENSG00000145191,0.10327185820545871
1463,anchor regression,14,ENSG00000072756,0.18590474484632744
1464,anchor regression,14,ENSG00000070785,0.19686309022932572
1465,anchor regression,14,ENSG00000160075,0.11773625361322171
1466,anchor regression,14,ENSG00000075856,0.19756102859195684
1467,anchor regression,14,ENSG00000131931,0.29908119196566435
1468,anchor regression,14,ENSG00000174243,0.7869141541554513
1469,anchor regression,14,ENSG00000117360,0.6810196408860953
1470,anchor regression,14,ENSG00000100949,0.10894591398194613
1471,anchor regression,14,ENSG00000175792,0.3607143258523744
1472,anchor regression,14,ENSG00000181029,0.5507950380762631
1473,anchor regression,14,ENSG00000146007,0.29740017968039323
1474,anchor regression,14,ENSG00000124207,0.17805871539897078
1475,anchor regression,14,ENSG00000174780,0.3992248507502549
1476,anchor regression,14,ENSG00000197265,0.1300864313180939
1477,anchor regression,14,ENSG00000182446,0.21631975548283458
1478,anchor regression,14,ENSG00000169727,0.11855226254506317
1479,anchor regression,14,ENSG00000110713,0.22378375687488902
1480,anchor regression,14,ENSG00000137955,0.740570411390142
1481,anchor regression,14,ENSG00000142731,0.6739661274850476
1482,anchor regression,14,ENSG00000189091,0.1169726652905172
1483,anchor regression,14,ENSG00000111581,0.33920254316055937
1484,anchor regression,14,ENSG00000198952,0.12225710873406154
1485,anchor regression,14,ENSG00000156603,0.47288630031840395
1486,anchor regression,14,ENSG00000108424,0.43174249600834513
1487,anchor regression,14,ENSG00000105258,0.39274500456801537
1488,anchor regression,14,ENSG00000119414,0.12386189309739676
1489,anchor regression,14,ENSG00000163754,0.10251866788337927
1490,anchor regression,14,ENSG00000112118,0.19468320301341047
1491,anchor regression,14,ENSG00000113141,0.33742444358464946
1492,anchor regression,14,ENSG00000108064,0.32012585506588564
1493,anchor regression,14,ENSG00000198258,0.36458487787257216
1494,anchor regression,14,ENSG00000197780,0.2934821686732058
1495,anchor regression,14,ENSG00000083896,0.20659692396773435
